course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
3,2019-08-01Z,2019-06-10Z,LLS,"Interdisciplinary introduction to the basis for a Latina/Latino ethnicity in the United States. Topics include immigration and acculturation experiences and their commonalities and differences, comparison of Latina/Latino experiences to those of other racial, ethnic and immigrant groups, and the potential for a pan-ethnic identity.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LLS/100/37420.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1US"">Cultural Studies - US Minority</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1SS"">Social &amp; Beh Sci - Soc Sci</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Intro Latina/Latino Studies,100,,summer,S2,2019,37420,D,Leon-Boys,,ONL
4,2019-08-01Z,2019-06-10Z,LLS,"Same as AAS 310, AFRO 310, and EPS 310. See EPS 310.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LLS/310/37442.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1US"">Cultural Studies - US Minority</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""ACP""><description>Advanced Composition</description><ns2:genEdAttributes><genEdAttribute code=""1CLL"">Advanced Composition</genEdAttribute></ns2:genEdAttributes></category>",07:00 PM,05:00 PM,,Race and Cultural Diversity,310,,summer,S2,2019,37442,T,Moton,"Same as AAS 310, AFRO 310, and EPS 310. See EPS 310.",A  
4,2019-08-01Z,2019-06-10Z,LLS,"Same as AAS 310, AFRO 310, and EPS 310. See EPS 310.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LLS/310/37442.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1US"">Cultural Studies - US Minority</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""ACP""><description>Advanced Composition</description><ns2:genEdAttributes><genEdAttribute code=""1CLL"">Advanced Composition</genEdAttribute></ns2:genEdAttributes></category>",07:00 PM,05:00 PM,,Race and Cultural Diversity,310,,summer,S2,2019,37442,F,Turner,"Same as AAS 310, AFRO 310, and EPS 310. See EPS 310.",A  
4,,,LER,"Study of the economics of personnel with the modern corporation. Topics include hiring, promotion, evaluation, discrimination, raiding, job definition, pay schemes, benefits, and design of work. Same as HRD 534. Prerequisite: LER 593 or equivalent, or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LER/545/39683.xml,,08:00 PM,06:00 PM,,Economics of Human Resources,545,,summer,,2019,39683,Y,Sun,"Same as HRD 534. Prerequisite: LER 593 or equivalent, or consent of instructor.",A1 
1,2019-08-01Z,2019-05-13Z,LAW,"Several field placements offer practical legal education, through field work in various agencies. Students engage in legal work under the supervision of experiences attorneys; the work may include conducting client interviews, doing legal research and fact investigation, preparing legal documents, negotiating, and in some cases, engaging in real trials. 1 to 4 professional hours. May be repeated in the same or separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/692/39699.xml,,,ARRANGED,,Field Placements,692,,summer,LF,2019,39699,R,Szajna,1 to 4 professional hours. May be repeated in the same or separate terms.,B  
1,2019-08-01Z,2019-05-13Z,LAW,"Several field placements offer practical legal education, through field work in various agencies. Students engage in legal work under the supervision of experiences attorneys; the work may include conducting client interviews, doing legal research and fact investigation, preparing legal documents, negotiating, and in some cases, engaging in real trials. 1 to 4 professional hours. May be repeated in the same or separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/692/37555.xml,,,ARRANGED,,Field Placements,692,,summer,LF,2019,37555,R,Szajna,1 to 4 professional hours. May be repeated in the same or separate terms.,AA 
1,2019-08-01Z,2019-05-13Z,LAW,"Several field placements offer practical legal education, through field work in various agencies. Students engage in legal work under the supervision of experiences attorneys; the work may include conducting client interviews, doing legal research and fact investigation, preparing legal documents, negotiating, and in some cases, engaging in real trials. 1 to 4 professional hours. May be repeated in the same or separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/692/37043.xml,,,ARRANGED,,Field Placements,692,,summer,LF,2019,37043,G,Miarecki,1 to 4 professional hours. May be repeated in the same or separate terms.,A  
1,2019-08-01Z,2019-05-13Z,LAW,"Several field placements offer practical legal education, through field work in various agencies. Students engage in legal work under the supervision of experiences attorneys; the work may include conducting client interviews, doing legal research and fact investigation, preparing legal documents, negotiating, and in some cases, engaging in real trials. 1 to 4 professional hours. May be repeated in the same or separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/692/37043.xml,,,ARRANGED,,Field Placements,692,,summer,LF,2019,37043,K,Salefski,1 to 4 professional hours. May be repeated in the same or separate terms.,A  
3,2019-08-01Z,2019-06-10Z,LING,"Examines the relationship between language and culture in the multilingual and multicultural context of India. Special topics of focus are: linguistic and cultural diversity in India, impact of the language and cultural contact on the structure and function of languages (convergence, diglossia, code-mixing, pidgins and creoles), language and identity, language of religion, language and gender, language in the media, literature and culture, language and power, language and globalization. Same as HNDI 115 and REL 115.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LING/115/39686.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Language and Culture in India,115,,summer,S2,2019,39686,M,Mishra,Same as HNDI 115 and REL 115.,ONL
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/37185.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,37185,V,Winship,Approved for professional and graduate credit. May be repeated.,VW 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/37173.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,37173,P,Heald,Approved for professional and graduate credit. May be repeated.,PH 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/36420.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,36420,N,Sharpe,Approved for professional and graduate credit. May be repeated.,NS 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/40421.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,40421,M,Layser,Approved for professional and graduate credit. May be repeated.,ML 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/38498.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,38498,M,Frydman,Approved for professional and graduate credit. May be repeated.,MF 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/36454.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,36454,L,Wexler,Approved for professional and graduate credit. May be repeated.,LW 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/37984.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,37984,L,Reynolds,Approved for professional and graduate credit. May be repeated.,LR 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/38992.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,38992,K,Bilz,Approved for professional and graduate credit. May be repeated.,KB 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/38097.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,38097,J,Sharpe,Approved for professional and graduate credit. May be repeated.,JS 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/37045.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,37045,E,Kordik,Approved for professional and graduate credit. May be repeated.,EK 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/37548.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,37548,J,Kesan,Approved for professional and graduate credit. May be repeated.,JK 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/40412.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,40412,H,Hurd,Approved for professional and graduate credit. May be repeated.,HH 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/38861.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,38861,E,Johnson,Approved for professional and graduate credit. May be repeated.,EJ 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/36476.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,36476,J,McClane,Approved for professional and graduate credit. May be repeated.,JM 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/37544.xml,,05:30 PM,09:00 AM,,Seminars,798,,summer,LF,2019,37544,N,Sharpe,Approved for professional and graduate credit. May be repeated.,D  
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/36526.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,36526,A,Aviram,Approved for professional and graduate credit. May be repeated.,AA 
1,2019-08-01Z,2019-05-13Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LAW/798/38475.xml,,,ARRANGED,,Seminars,798,,summer,LF,2019,38475,A,Leipold,Approved for professional and graduate credit. May be repeated.,AL 
2,2019-08-01Z,2019-05-13Z,LING,Individual studies in the areas of linguistics not covered by regular course offerings. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LING/590/10528.xml,,,ARRANGED,,Special Topics in Linguistics,590,,summer,1,2019,10528,C,Shih,May be repeated.,
