course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
0,2017-08-03Z,2017-06-12Z,ADV,"Seminar based on internship experience. Offered for College of Media students who complete an approved professional, industry related internship. 1 undergraduate hour. 1 graduate hour. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in subsequent terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ADV/495/38655.xml,,,ARRANGED,,Internship Seminar,495,,summer,S2,2017,38655,J,Hogue,1 undergraduate hour. 1 graduate hour. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in subsequent terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.,3  ,Online
0,2017-08-03Z,2017-05-15Z,ADV,"Seminar based on internship experience. Offered for College of Media students who complete an approved professional, industry related internship. 1 undergraduate hour. 1 graduate hour. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in subsequent terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ADV/495/37986.xml,,,ARRANGED,,Internship Seminar,495,,summer,SF,2017,37986,J,Hogue,1 undergraduate hour. 1 graduate hour. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in subsequent terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.,2  ,Conference
3,2017-08-03Z,2017-05-15Z,AE,"Analysis of orbits in an inverse-square gravitational field; elementary rocket dynamics, impulsive orbit transfer and rendezvous, and Lambert's Theorem with applications; patched-conic trajectories, planetary gravity-assist maneuvers, and linearized orbit theory with application to simplified analytical models; perturbations. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: AE 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/AE/402/38937.xml,,02:05 PM,01:00 PM,,Orbital Mechanics,402,,summer,SF,2017,38937,B,Conway,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: AE 202.,A  ,Lecture-Discussion
3,,,AE,"Analysis of orbits in an inverse-square gravitational field; elementary rocket dynamics, impulsive orbit transfer and rendezvous, and Lambert's Theorem with applications; patched-conic trajectories, planetary gravity-assist maneuvers, and linearized orbit theory with application to simplified analytical models; perturbations. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: AE 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/AE/402/38845.xml,,,ARRANGED,,Orbital Mechanics,402,,summer,,2017,38845,B,Conway,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: AE 202.,ONL,Online
3,2017-08-03Z,2017-05-15Z,AE,"Analysis of orbits in an inverse-square gravitational field; elementary rocket dynamics, impulsive orbit transfer and rendezvous, and Lambert's Theorem with applications; patched-conic trajectories, planetary gravity-assist maneuvers, and linearized orbit theory with application to simplified analytical models; perturbations. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: AE 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/AE/402/38842.xml,,,ARRANGED,,Orbital Mechanics,402,,summer,SF,2017,38842,B,Conway,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: AE 202.,AO ,Online
0,2017-08-03Z,2017-06-12Z,UP,"Summer, part-time, or other professional-level employment in the field of planning, usually in an area of concentration; exposure to the social, political, and institutional setting in which planning operates; and full documentation of internship activities required. Approved for S/U grading only. Prerequisite: Consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/UP/590/38117.xml,,,ARRANGED,,Professional Internship,590,,summer,S2,2017,38117,M,Edwards,Approved for S/U grading only. Prerequisite: Consent of instructor.,ME ,Practice
3,2017-08-03Z,2017-06-12Z,UP,"This course teaches theories and tools of scenario analysis, a set of techniques useful for making plans and creating more sustainable future cities. Scenario analysis can be used to think about multiple facets of a problem simultaneously and for addressing the uncertain future in light of the limited cognitive and computational capacity of individuals and organizations. Urban planners and policymakers are adopting and extending scenario approaches to envision the future, analyze decisions, and identify robust strategies in situations as varied as comparing projected outcomes of alternative routes for highway investment, to making decisions in situations when formal regulatory mechanisms may be lacking. The need for knowledge and skills in this area is reflected in (1) the growing use of scenario analysis as a required method in many government-funded planning initiative in the United States and around the world, (2) new courses and workshops offered by urban planning programs and professional trainers, such as the American Planning Association and Planetizen, and (3) the sprouting of scenario planning support tools, such as Envision Tomorrow and Index PlanBuilder. 3 undergraduate hours. 3 graduate hours. Prerequisite: A completion of an urban planning class would be useful. Junior standing is required.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/UP/443/38906.xml,,,ARRANGED,,"Scenarios, Plans & Future Cities",443,,summer,S2,2017,38906,A,Chakraborty,3 undergraduate hours. 3 graduate hours. Prerequisite: A completion of an urban planning class would be useful. Junior standing is required.,AC ,Online
3,2017-08-03Z,2017-06-12Z,SPAN,"Basic composition course; problems of written Spanish and principles of Spanish stylistic patterns; weekly written exercises. Prerequisite: SPAN 141, SPAN 142, or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/228/30426.xml,,,ARRANGED,,Spanish Composition,228,,summer,S2,2017,30426,F,Henshaw,"Prerequisite: SPAN 141, SPAN 142, or equivalent.",2  ,Online
3,2017-08-03Z,2017-06-12Z,SPAN,"Basic composition course; problems of written Spanish and principles of Spanish stylistic patterns; weekly written exercises. Prerequisite: SPAN 141, SPAN 142, or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/228/30426.xml,,,ARRANGED,,Spanish Composition,228,,summer,S2,2017,30426,D,Munoz Gomez,"Prerequisite: SPAN 141, SPAN 142, or equivalent.",2  ,Online
3,2017-08-03Z,2017-06-12Z,SPAN,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, PORT 460, and SLS 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/460/36869.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36869,F,Walters,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, PORT 460, and SLS 460. See EIL 460.",FD3,Online
3,2017-08-03Z,2017-06-12Z,SPAN,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, PORT 460, and SLS 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/460/36877.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36877,F,Walters,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, PORT 460, and SLS 460. See EIL 460.",FD4,Online
4,2017-08-03Z,2017-06-12Z,SPAN,"Continued development of reading, writing and conversational skills. This is considered a third level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/130/39044.xml,,,ARRANGED,,Intermediate Spanish,130,,summer,S2,2017,39044,F,Henshaw,Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.,S2 ,Online
4,2017-08-03Z,2017-06-12Z,SPAN,"Continued development of reading, writing and conversational skills. This is considered a third level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/130/39044.xml,,,ARRANGED,,Intermediate Spanish,130,,summer,S2,2017,39044,A,Ibarretxe Diego,Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.,S2 ,Online
4,2017-06-09Z,2017-05-15Z,SPAN,"Continued development of reading, writing and conversational skills. This is considered a third level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/130/39046.xml,,09:40 AM,08:00 AM,Foreign Languages Building,Intermediate Spanish,130,1120,summer,S1,2017,39046,I,Hurtado Ruiz,Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.,S1 ,Lecture-Discussion
4,2017-06-09Z,2017-05-15Z,SPAN,"Continued development of reading, writing and conversational skills. This is considered a third level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/130/39046.xml,,09:40 AM,08:00 AM,Foreign Languages Building,Intermediate Spanish,130,1120,summer,S1,2017,39046,M,Waters,Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.,S1 ,Lecture-Discussion
4,2017-06-09Z,2017-05-15Z,SPAN,"Intensive beginning Spanish, equivalent to the first two semesters, for students with little or no experience in Spanish or whose skills need refreshing. This is considered a second level course for purposes of fulfilling the University General Education Language requirement. Prerequisite: None or assignment by placement exam. Students who have the equivalent of four or more years credit in Spanish at the secondary level will not receive credit for SPAN 122.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/122/31184.xml,,09:40 AM,08:00 AM,Foreign Languages Building,Intensive Elementary Spanish,122,G48,summer,S1,2017,31184,A,Sudibyo,Prerequisite: None or assignment by placement exam. Students who have the equivalent of four or more years credit in Spanish at the secondary level will not receive credit for SPAN 122.,1C ,Lecture-Discussion
4,2017-06-09Z,2017-05-15Z,SPAN,"Intensive beginning Spanish, equivalent to the first two semesters, for students with little or no experience in Spanish or whose skills need refreshing. This is considered a second level course for purposes of fulfilling the University General Education Language requirement. Prerequisite: None or assignment by placement exam. Students who have the equivalent of four or more years credit in Spanish at the secondary level will not receive credit for SPAN 122.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/SPAN/122/31184.xml,,09:40 AM,08:00 AM,Foreign Languages Building,Intensive Elementary Spanish,122,G48,summer,S1,2017,31184,M,Waters,Prerequisite: None or assignment by placement exam. Students who have the equivalent of four or more years credit in Spanish at the secondary level will not receive credit for SPAN 122.,1C ,Lecture-Discussion
0,2017-08-03Z,2017-06-12Z,THEA,Approved for letter and S/U grading. May be repeated to a maximum of 12 hours.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/THEA/199/38800.xml,,,ARRANGED,,Undergraduate Open Seminar,199,,summer,S2,2017,38800,W,Steinberg,Approved for letter and S/U grading. May be repeated to a maximum of 12 hours.,V81,Online
0,2017-08-03Z,2017-06-12Z,THEA,Approved for letter and S/U grading. May be repeated to a maximum of 12 hours.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/THEA/199/39444.xml,,,ARRANGED,,Undergraduate Open Seminar,199,,summer,S2,2017,39444,S,Jones,Approved for letter and S/U grading. May be repeated to a maximum of 12 hours.,SCJ,Conference
3,2017-08-03Z,2017-06-12Z,THEA,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/THEA/101/38345.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Introduction to Theatre Arts,101,,summer,S2,2017,38345,J,Morrissette,Credit not given for both THEA 101 and THEA 102.,E  ,Online
3,2017-08-03Z,2017-06-12Z,THEA,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/THEA/101/38345.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Introduction to Theatre Arts,101,,summer,S2,2017,38345,K,Thomas,Credit not given for both THEA 101 and THEA 102.,E  ,Online
3,2017-06-09Z,2017-05-15Z,THEA,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/THEA/101/33054.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Introduction to Theatre Arts,101,,summer,S1,2017,33054,J,Morrissette,Credit not given for both THEA 101 and THEA 102.,C  ,Online
3,2017-06-09Z,2017-05-15Z,THEA,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/THEA/101/33054.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Introduction to Theatre Arts,101,,summer,S1,2017,33054,K,Thomas,Credit not given for both THEA 101 and THEA 102.,C  ,Online
